departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;budget_2026;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3053.00;AG-Beiträge an Unfallversicherungen;2900.0;1900.0;1102.15;1000.0;52.63;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3054.00;AG-Beiträge an Familienzulagekassen;6600.0;4600.0;2766.95;2000.0;43.48;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3059.10;AG-Beiträge Sozialfonds;400.0;300.0;169.05;100.0;33.33;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3090.00;Aus- und Weiterbildung des eigenen Personals;92000.0;105000.0;27701.4;-13000.0;-12.38;Geringere Kosten im Bereich «Modellschule» (EPR0056), weniger Pensionierungsseminare.;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3099.00;Übriger Personalaufwand;10000.0;10000.0;22700.4;;;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3100.00;Büromaterial;4500.0;5000.0;176.85;-500.0;-10.0;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3102.00;Drucksachen, Publikationen;11000.0;11000.0;3831.8;;;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3103.00;Fachliteratur, Zeitschriften;1000.0;1000.0;711.9;;;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3104.00;Lehrmittel;11200.0;11200.0;5912.65;;;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3113.00;Hardware;3000.0;3000.0;1602.72;;;;148
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3118.00;Immaterielle Anlagen;12600.0;12600.0;16560.92;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3130.00;Dienstleistungen Dritter;441000.0;470500.0;217546.67;-29500.0;-6.27;In 2026 keine Kantonaltagung Lehrerkonferenz. Geringere Kosten im Bereich «Modellschule» (EPR0056).;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3133.00;Informatik-Nutzungsaufwand;;;99694.09;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3158.00;Unterhalt immaterielle Anlagen;160000.0;205000.0;;-45000.0;-21.95;Wartungskosten: Feedbackinstrument (IQES), Scolaris, Cloud-Leistungen und Nextage Wochenbrief.;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3160.00;Mieten und Pachten Liegenschaften;3000.0;3800.0;;-800.0;-21.05;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3170.00;Reisekosten und Spesen;7000.0;7000.0;1046.6;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3614.00;Entschädigungen an öffentliche Unternehmungen;415400.0;470000.0;21020.0;-54600.0;-11.62;Evaluation 1. Zyklus läuft Ende 2025 aus.;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3631.00;Beiträge an Kantone und Konkordate;11000.0;11000.0;10300.0;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;5000.0;5000.0;39190.15;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;4250.00;Verkäufe;-2000.0;-2000.0;-11696.6;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;4309.00;Übrige betriebliche Erträge;-1000.0;-1000.0;-10000.0;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;4612.00;Entschädigungen von Gemeinden und Gemeindezweckverbänden;-33000.0;-33000.0;-2056.15;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;4630.00;Beiträge vom Bund;;;-25350.0;;;;149
22;Erziehungsdepartement;2217;Verschiedene Finanzierungen und allgemeine Projekte K+P+S;;;4980.00;Übertragungen;;;-35000.0;;;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3020.00;Löhne der Lehrpersonen;3415200.0;3329500.0;2951359.7;85700.0;2.57;Steigende Schülerinnen- und Schülerzahlen sowie mehr Altersentlastung.;149
22;Erziehungsdepartement;2218;Schultherapien;;;3020.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Lehrpersonen;;-10000.0;-30542.6;10000.0;-100.0;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;222000.0;216400.0;185242.5;5600.0;2.59;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3052.00;AG-Beiträge an Pensionskassen;456300.0;444500.0;393806.9;11800.0;2.65;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3053.00;AG-Beiträge an Unfallversicherungen;20500.0;18000.0;15525.9;2500.0;13.89;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3054.00;AG-Beiträge an Familienzulagekassen;44400.0;43300.0;37403.05;1100.0;2.54;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3059.10;AG-Beiträge Sozialfonds;2700.0;2600.0;2171.25;100.0;3.85;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3090.00;Aus- und Weiterbildung des eigenen Personals;30000.0;30000.0;13739.35;;;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3091.00;Personalwerbung;3000.0;3000.0;1190.5;;;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3099.00;Übriger Personalaufwand;5000.0;4600.0;4717.25;400.0;8.7;;149
22;Erziehungsdepartement;2218;Schultherapien;;;3100.00;Büromaterial;1500.0;1500.0;868.0;;;;150
22;Erziehungsdepartement;2218;Schultherapien;;;3103.00;Fachliteratur, Zeitschriften;200.0;200.0;69.0;;;;150
22;Erziehungsdepartement;2218;Schultherapien;;;3104.00;Lehrmittel;61000.0;82900.0;48512.05;-21900.0;-26.42;Einrichtung zusätzlicher Psychomotorikraum im Kreuzgutschulhaus ist im 2025 erfolgt.;150
22;Erziehungsdepartement;2218;Schultherapien;;;3106.00;Medizinisches Material;;200.0;51.75;-200.0;-100.0;;150
22;Erziehungsdepartement;2218;Schultherapien;;;3113.00;Hardware;50000.0;9000.0;8241.25;41000.0;455.56;Notwendiger Ersatz von 40 Laptops für das Therapiepersonal.;150
22;Erziehungsdepartement;2218;Schultherapien;;;3118.00;Immaterielle Anlagen;3000.0;3000.0;2749.8;;;;150
22;Erziehungsdepartement;2218;Schultherapien;;;3130.00;Dienstleistungen Dritter;82000.0;72000.0;54208.27;10000.0;13.89;;150
22;Erziehungsdepartement;2218;Schultherapien;;;3133.00;Informatik-Nutzungsaufwand;800.0;800.0;15.0;;;;150
22;Erziehungsdepartement;2218;Schultherapien;;;3170.00;Reisekosten und Spesen;4000.0;4500.0;2198.9;-500.0;-11.11;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;463400.0;485600.0;390717.8;-22200.0;-4.57;Veränderung der Altersstruktur des Teams.;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;30100.0;31600.0;25408.6;-1500.0;-4.75;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3052.00;AG-Beiträge an Pensionskassen;61900.0;64800.0;61762.4;-2900.0;-4.48;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3053.00;AG-Beiträge an Unfallversicherungen;2700.0;2600.0;2116.9;100.0;3.85;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3054.00;AG-Beiträge an Familienzulagekassen;6000.0;6300.0;5080.0;-300.0;-4.76;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3059.10;AG-Beiträge Sozialfonds;400.0;400.0;312.4;;;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3090.00;Aus- und Weiterbildung des eigenen Personals;;;100.0;;;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3091.00;Personalwerbung;;;1012.65;;;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3099.00;Übriger Personalaufwand;500.0;1000.0;400.0;-500.0;-50.0;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3103.00;Fachliteratur, Zeitschriften;200.0;200.0;25.5;;;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3113.00;Hardware;2000.0;1000.0;3070.5;1000.0;100.0;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3118.00;Immaterielle Anlagen;10500.0;500.0;1546.8;10000.0;2000.0;Zusätzliche Entwicklungskosten CMI Schülerinnen- und Schülerdatenbank.;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3130.00;Dienstleistungen Dritter;25200.0;25200.0;299.9;;;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3133.00;Informatik-Nutzungsaufwand;17800.0;18100.0;10510.65;-300.0;-1.66;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3158.00;Unterhalt immaterielle Anlagen;20000.0;15000.0;;5000.0;33.33;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3161.00;Mieten, Benützungskosten Anlagen;;;1442.6;;;;150
22;Erziehungsdepartement;2219;Aufsicht Sonderschulung und Therapien;;;3170.00;Reisekosten und Spesen;2000.0;2000.0;965.15;;;;150
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1258800.0;1231500.0;1116210.0;27300.0;2.22;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;-1000.0;;1000.0;-100.0;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;81800.0;80100.0;71695.2;1700.0;2.12;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3052.00;AG-Beiträge an Pensionskassen;168200.0;164400.0;167449.2;3800.0;2.31;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3053.00;AG-Beiträge an Unfallversicherungen;7400.0;6600.0;5597.75;800.0;12.12;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3054.00;AG-Beiträge an Familienzulagekassen;16300.0;16000.0;14563.35;300.0;1.88;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3059.10;AG-Beiträge Sozialfonds;1000.0;1000.0;814.4;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3090.00;Aus- und Weiterbildung des eigenen Personals;;;634.35;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3091.00;Personalwerbung;500.0;500.0;;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3099.00;Übriger Personalaufwand;500.0;500.0;1120.0;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3100.00;Büromaterial;;;179.0;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3104.00;Lehrmittel;2000.0;;;2000.0;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3113.00;Hardware;3000.0;5000.0;288.0;-2000.0;-40.0;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3130.00;Dienstleistungen Dritter;10000.0;10000.0;2349.9;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3133.00;Informatik-Nutzungsaufwand;148700.0;141000.0;126256.2;7700.0;5.46;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3160.00;Mieten und Pachten Liegenschaften;;;1135.0;;;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3161.00;Mieten, Benützungskosten Anlagen;1500.0;500.0;3391.0;1000.0;200.0;;151
22;Erziehungsdepartement;2221;Aufsicht, Schulentwicklung;;;3170.00;Reisekosten und Spesen;20000.0;25000.0;17049.49;-5000.0;-20.0;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1179900.0;1041800.0;959226.2;138100.0;13.26;Besetzung Vakanzen und zusätzliche befristete Stellen aufgrund höherer Schülerinnen- und Schülerzahlen.;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;76600.0;67800.0;59223.8;8800.0;12.98;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3052.00;AG-Beiträge an Pensionskassen;157600.0;139100.0;147110.85;18500.0;13.3;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3053.00;AG-Beiträge an Unfallversicherungen;6800.0;5600.0;5150.85;1200.0;21.43;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3054.00;AG-Beiträge an Familienzulagekassen;15300.0;13600.0;12124.1;1700.0;12.5;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3059.10;AG-Beiträge Sozialfonds;900.0;800.0;644.0;100.0;12.5;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3091.00;Personalwerbung;1000.0;1000.0;3300.9;;;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3099.00;Übriger Personalaufwand;1700.0;1200.0;1740.69;500.0;41.67;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3100.00;Büromaterial;5500.0;5500.0;3525.83;;;;151
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3102.00;Drucksachen, Publikationen;700.0;700.0;;;;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3103.00;Fachliteratur, Zeitschriften;1000.0;1000.0;615.4;;;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3104.00;Lehrmittel;23000.0;20500.0;22002.66;2500.0;12.2;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3113.00;Hardware;700.0;500.0;248.7;200.0;40.0;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3130.00;Dienstleistungen Dritter;35000.0;35000.0;28227.15;;;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3133.00;Informatik-Nutzungsaufwand;61500.0;45600.0;40041.8;15900.0;34.87;ITSH Informatikbudget (neu inkl. IT- Support, externe Supports, Gerätemiete).;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3158.00;Unterhalt immaterielle Anlagen;;3200.0;;-3200.0;-100.0;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3160.00;Mieten und Pachten Liegenschaften;600.0;500.0;320.0;100.0;20.0;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3161.00;Mieten, Benützungskosten Anlagen;;5700.0;6491.05;-5700.0;-100.0;;152
22;Erziehungsdepartement;2224;Schulische Abklärung und Beratung;;;3170.00;Reisekosten und Spesen;7000.0;7000.0;3498.2;;;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3020.00;Löhne der Lehrpersonen;14560300.0;14056000.0;14135877.4;504300.0;3.59;Steigende Schülerinnen- und Schülerzahlen, Mitfinanzierung Schulleitungen voraussichtlich ab 1. August 2026.;152
22;Erziehungsdepartement;2232;Kindergärten;;;3020.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Lehrpersonen;;-60000.0;-127028.1;60000.0;-100.0;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;946400.0;913700.0;908911.9;32700.0;3.58;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3052.00;AG-Beiträge an Pensionskassen;1945300.0;1876600.0;1883534.95;68700.0;3.66;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3053.00;AG-Beiträge an Unfallversicherungen;87100.0;75900.0;74499.0;11200.0;14.76;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3054.00;AG-Beiträge an Familienzulagekassen;189300.0;182800.0;182247.55;6500.0;3.56;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3059.10;AG-Beiträge Sozialfonds;11700.0;11200.0;11029.35;500.0;4.46;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3064.00;Überbrückungsrenten;23900.0;19000.0;22055.35;4900.0;25.79;;152
22;Erziehungsdepartement;2232;Kindergärten;;;3614.00;Entschädigungen an öffentliche Unternehmungen;;1000.0;;-1000.0;-100.0;;152
22;Erziehungsdepartement;2232;Kindergärten;;;4612.00;Entschädigungen von Gemeinden und Gemeindezweckverbänden;-10188300.0;-9923200.0;-10169683.15;-265100.0;2.67;Aufgrund der Anpassungen im Konto 2232.3020.00 verändert sich proportional auch die Entschädigung von Gemeinden und Gemeindezweckverbänden.;152
22;Erziehungsdepartement;2234;Primarschulen;;;3020.00;Löhne der Lehrpersonen;52347900.0;47385400.0;48665716.35;4962500.0;10.47;Steigende Schülerinnen- und Schülerzahlen, Mitfinanzierung Schulleitungen voraussichtlich ab 1. August 2026.;153
22;Erziehungsdepartement;2234;Primarschulen;;;3020.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Lehrpersonen;-400000.0;-400000.0;-306713.5;;;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;3402800.0;3080000.0;3131490.95;322800.0;10.48;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3052.00;AG-Beiträge an Pensionskassen;6994000.0;6326600.0;5951261.95;667400.0;10.55;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3053.00;AG-Beiträge an Unfallversicherungen;314700.0;255900.0;259930.2;58800.0;22.98;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3054.00;AG-Beiträge an Familienzulagekassen;680600.0;616000.0;627913.05;64600.0;10.49;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3059.10;AG-Beiträge Sozialfonds;41900.0;37900.0;37992.3;4000.0;10.55;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3064.00;Überbrückungsrenten;217200.0;139000.0;184433.85;78200.0;56.26;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3170.00;Reisekosten und Spesen;;;747.65;;;;153
22;Erziehungsdepartement;2234;Primarschulen;;;3614.00;Entschädigungen an öffentliche Unternehmungen;;2500.0;;-2500.0;-100.0;;153
22;Erziehungsdepartement;2234;Primarschulen;;;4612.00;Entschädigungen von Gemeinden und Gemeindezweckverbänden;-36635500.0;-33149700.0;-35326763.6;-3485800.0;10.52;Aufgrund der Anpassungen im Konto 2234.3020.00 verändert sich proportional auch die Entschädigung von Gemeinden und Gemeindezweckverbänden.;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3020.00;Löhne der Lehrpersonen;30262400.0;27450600.0;28230578.6;2811800.0;10.24;Steigende Schülerinnen- und Schülerzahlen, Mitfinanzierung der Löhne der Schulleitungen voraussichtlich ab 1. August 2026.;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3020.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Lehrpersonen;;-135000.0;-152668.05;135000.0;-100.0;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;1967000.0;1784300.0;1820778.05;182700.0;10.24;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3052.00;AG-Beiträge an Pensionskassen;4043000.0;3664900.0;3723741.95;378100.0;10.32;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3053.00;AG-Beiträge an Unfallversicherungen;180700.0;148300.0;151070.15;32400.0;21.85;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3054.00;AG-Beiträge an Familienzulagekassen;393400.0;356800.0;364832.05;36600.0;10.26;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3059.10;AG-Beiträge Sozialfonds;24200.0;22000.0;22168.9;2200.0;10.0;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3064.00;Überbrückungsrenten;109000.0;49000.0;94027.2;60000.0;122.45;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;3614.00;Entschädigungen an öffentliche Unternehmungen;;2000.0;;-2000.0;-100.0;;153
22;Erziehungsdepartement;2238;Sekundarstufe I;;;4612.00;Entschädigungen von Gemeinden und Gemeindezweckverbänden;-21178900.0;-19311400.0;-20505870.65;-1867500.0;9.67;Aufgrund der Anpassungen im Konto 2238.3020.00 verändert sich proportional auch die Entschädigung von Gemeinden und Gemeindezweckverbänden.;154
22;Erziehungsdepartement;2249;Sonderschulung;;;;;;;;;;Stark steigende Schülerinnen- und Schülerzahlen im Bereich Sonderschulung. Die Verbuchung in den Aufwandkonten erfolgt je nach Rechtsform der Institution (öffentlich oder privat).;154
22;Erziehungsdepartement;2249;Sonderschulung;;;3130.00;Dienstleistungen Dritter;140000.0;140000.0;107499.35;;;;154
22;Erziehungsdepartement;2249;Sonderschulung;;;3130.10;Entschädigungen an private Sonderschulen;3604000.0;6275000.0;6297414.83;-2671000.0;-42.57;Wegfall zweier Leistungsvereinbarungen mit dem Verein Friedeck (Angebotsaufgabe).;154
22;Erziehungsdepartement;2249;Sonderschulung;;;3181.00;Tatsächliche Forderungsverluste;2000.0;2200.0;760.0;-200.0;-9.09;;154
22;Erziehungsdepartement;2249;Sonderschulung;;;3614.00;Entschädigungen an öffentliche Unternehmungen;32094600.0;20697500.0;24858686.55;11397100.0;55.07;Neue Leistungsvereinbarung ab 2026 mit den Schaffhauser Sonderschulen mit Anpassungen an die höheren Schülerinnen- und Schülerzahlen (inkl. Sonderschülerinnen und Sonderschüler des Vereins Friedeck). Zunahme von inner- und ausserkantonalen Spitalschulungen sowie Anpassung der Schulgelder in öffentlichen Unternehmungen.;154
22;Erziehungsdepartement;2249;Sonderschulung;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-37000.0;-40000.0;-39550.0;3000.0;-7.5;;154
22;Erziehungsdepartement;2249;Sonderschulung;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-8750000.0;-7630000.0;-7618787.15;-1120000.0;14.68;Leicht tieferer Gemeindebeitrag im Schuljahr 2025/2026, aber mehr Sonderschulungen.;154
22;Erziehungsdepartement;2250;Musikschulen;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;1100000.0;1100000.0;1038137.78;;;;154
22;Erziehungsdepartement;2251;Staatsbeiträge an die Zahnbehandlungen;;;3637.00;Beiträge an private Haushalte;50000.0;60000.0;36907.7;-10000.0;-16.67;Anpassung Budgetposition aufgrund von Erfahrungswerten der letzten Jahre.;154
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1685400.0;1772500.0;1746006.0;-87100.0;-4.91;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-16212.15;;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3049.00;Übrige Zulagen;;;9860.0;;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;109500.0;115200.0;112527.65;-5700.0;-4.95;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3052.00;AG-Beiträge an Pensionskassen;225200.0;236700.0;220464.4;-11500.0;-4.86;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3053.00;AG-Beiträge an Unfallversicherungen;10200.0;9600.0;9358.95;600.0;6.25;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3054.00;AG-Beiträge an Familienzulagekassen;21900.0;23000.0;22513.55;-1100.0;-4.78;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3059.10;AG-Beiträge Sozialfonds;1300.0;1400.0;1380.7;-100.0;-7.14;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3090.00;Aus- und Weiterbildung des eigenen Personals;34200.0;30900.0;25857.86;3300.0;10.68;Nothelferkurs muss für das gesamte Team alle zwei Jahre erneuert werden.;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3091.00;Personalwerbung;;1000.0;;-1000.0;-100.0;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3099.00;Übriger Personalaufwand;2400.0;2500.0;3703.0;-100.0;-4.0;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3100.00;Büromaterial;8000.0;8000.0;6827.02;;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3102.00;Drucksachen, Publikationen;1500.0;1500.0;;;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3103.00;Fachliteratur, Zeitschriften;2500.0;2500.0;2677.26;;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3106.00;Medizinisches Material;230000.0;210000.0;281556.49;20000.0;9.52;Berücksichtigung der Bestandesveränderung am Jahresende.;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3110.00;Büromöbel und -geräte;500.0;;;500.0;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3111.00;Maschinen, Geräte und Fahrzeuge;;;2340.0;;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3113.00;Hardware;2500.0;;774.0;2500.0;;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3116.00;Medizinische Geräte;60000.0;120000.0;70925.64;-60000.0;-50.0;Keine Behandlungseinheit mehr budgetiert.;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3118.00;Immaterielle Anlagen;;25000.0;;-25000.0;-100.0;Projekt «Software Update» abgeschlossen.;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3120.00;Ver- und Entsorgung Liegenschaften VV;10600.0;8300.0;5606.35;2300.0;27.71;;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3130.00;Dienstleistungen Dritter;322500.0;345000.0;339047.95;-22500.0;-6.52;Aufgrund personeller Veränderungen im Bereich der Kieferorthopädie wurde das Budget für Laboraufträge entsprechend reduziert.;155
22;Erziehungsdepartement;2255;Schulzahnklinik;;;3133.00;Informatik-Nutzungsaufwand;107200.0;94600.0;83461.5;12600.0;13.32;Mietkosten laufen nicht mehr über Konto Mieten, Benutzungskosten Konto 3161.00.;156
