departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;konto_name;projekt;projekt_name;budget_2026_ausgaben;budget_2026_einnahmen;budget_2025_ausgaben;budget_2025_einnahmen;rechnung_2024_ausgaben;rechnung_2024_einnahmen;seite
24;Volkswirtschaftsdepartement;2414;Amt für Grundstückschätzungen;;;5200.00;Software;ITP5011;VK Einführung Fachanwendung für Gebäude-/Grundstückschätzung;593437.0;;800000.0;;128756.8;;282
24;Volkswirtschaftsdepartement;2414;Amt für Grundstückschätzungen;;;5200.00;Software;ITP5011-1;VK Zusatzkredit Einführung Fachanwendung für Gebäude-/Grundstückschätzung;900000.0;;900000.0;;;;282
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5290.00;Übrige immaterielle Anlagen;IPR0179;VK Bodenkartierung;150000.0;;200000.0;;224922.57;;282
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5620.00;Gemeinden und Gemeindezweckverbände;IPR0066;VK Staatsbeiträge an Bodenverbesserungen;220000.0;;600000.0;;354219.0;;282
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5620.00;Gemeinden und Gemeindezweckverbände;IPR0066-1;Zusatzkredit VK Staatsbeiträge an Bodenverbesserungen Bewässerungsprojekt Bibertal;470000.0;;;;;;282
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5620.00;Gemeinden und Gemeindezweckverbände;IPR0067;Beiträge an Meliorationen (Gemeinden und Gemeindezweckverbände);480000.0;;480000.0;;759616.0;;282
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5650.00;Private Unternehmungen;IPR0067;Beiträge an Meliorationen (Gemeinden und Gemeindezweckverbände);600000.0;;250000.0;;;;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5650.00;Private Unternehmungen;IPR0221;Beiträge für Hochbaumassnahmen (Private Unternehmungen);;;;;56051.0;;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5720.00;Durchlaufende Invest.beiträge Gemeinden und Gemeindezweckverbände;IPR0066;VK Staatsbeiträge an Bodenverbesserungen;;;;;510193.0;;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5720.00;Durchlaufende Invest.beiträge Gemeinden und Gemeindezweckverbände;IPR0067;Beiträge an Meliorationen (Gemeinden und Gemeindezweckverbände);1500000.0;;1500000.0;;999402.0;;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5750.00;Durchlaufende Invest.beiträge Private Unternehmungen;IPR0067;Beiträge an Meliorationen (Gemeinden und Gemeindezweckverbände);250000.0;;250000.0;;;;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;5750.00;Durchlaufende Invest.beiträge Private Unternehmungen;IPR0221;Beiträge für Hochbaumassnahmen (Private Unternehmungen);;;;;67435.0;;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;6700.00;Durchlaufende Invest.beiträge Bund;IPR0066;VK Staatsbeiträge an Bodenverbesserungen;;;;;;510193.0;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;6700.00;Durchlaufende Invest.beiträge Bund;IPR0067;Beiträge an Meliorationen (Gemeinden und Gemeindezweckverbände);;1750000.0;;1750000.0;;999402.0;283
24;Volkswirtschaftsdepartement;2440;Landwirtschaftsamt;;;6700.00;Durchlaufende Invest.beiträge Bund;IPR0221;Beiträge für Hochbaumassnahmen (Private Unternehmungen);;;;;;67435.0;283
24;Volkswirtschaftsdepartement;2498;;2498.7004;Generationenfonds;5450.00;Private Unternehmungen;IPR0068;NRP-Investitionsdarlehen Bund;1000000.0;;1000000.0;;;;283
25;Finanzdepartement;2500;Sekretariat;;;5200.00;Software;ITP5026;VK Internes Kontrollsystem und Risikomanagement Kanton Schaffhausen;;;150000.0;;;;284
25;Finanzdepartement;2502;Personalamt;;;5200.00;Software;ITP5018;VK Evaluation und Einführung neues Personal- und Lohnsystem;350000.0;;550000.0;;75792.69;;284
25;Finanzdepartement;2504;Allgemeiner Personalaufwand;;;5200.00;Software;ITP5020;VK Ablösung Zeiterfassungstool;103800.0;;103800.0;;;;284
25;Finanzdepartement;2522;Finanzverwaltung;;;5200.00;Software;ITP5026;VK Internes Kontrollsystem und Risikomanagement Kanton Schaffhausen;100000.0;;;;;;284
25;Finanzdepartement;2524;Steuerverwaltung;;;5200.00;Software;ITP5006;VK Refactoring NEST (urspr. ITP0003);;;75000.0;;353557.5;;284
25;Finanzdepartement;2524;Steuerverwaltung;;;5200.00;Software;ITP5008;VK Nest.deq;550000.0;;550000.0;;254839.49;;284
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;5540.10;Konversion Tranche Dotationskapital SHKB;IPR0130;Konversion Dotationskapital SHKB;15000000.0;;10000000.0;;10000000.0;;284
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;6440.00;Rückzahlung von Darlehen - Öffentliche Unternehmungen;IPR0281;Darlehen URh AG;;;;;;70000.0;285
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;6540.10;Konversion Tranche Dotationskapital SHKB;IPR0130;Konversion Dotationskapital SHKB;;15000000.0;;10000000.0;;10000000.0;285
25;Finanzdepartement;2550;Schaffhauser Polizei;;;5060.00;Mobilien;IPR0198;Ersatzbeschaffung Polizeiboot;;;;;157311.2;;285
25;Finanzdepartement;2550;Schaffhauser Polizei;;;5060.00;Mobilien;IPR0215;VK Technische Betriebsausrüstung PSZ SH;2000000.0;;2000000.0;;68982.75;;285
25;Finanzdepartement;2550;Schaffhauser Polizei;;;5060.00;Mobilien;ITP5001;VK POLYCOM 2030;;;200000.0;;238925.7;;285
25;Finanzdepartement;2550;Schaffhauser Polizei;;;5060.00;Mobilien;ITP5029;VK Sicherheitskommunikationssystem «MSK»;400000.0;;;;;;285
25;Finanzdepartement;2550;Schaffhauser Polizei;;;5090.10;Uniformen;IPR0272;VK Neu-Beschaffung KEP-PAZ (Ersatz);250000.0;;250000.0;;;;285
25;Finanzdepartement;2550;Schaffhauser Polizei;;;5200.00;Software;ITP5010;Release-Wechsel Einsatzleitsystem;;;;;45618.2;;285
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;5060.00;Mobilien;IPR0244;VK Ausbildungsplatz AZ Beringen;650000.0;;;;;;285
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;5060.00;Mobilien;IPR0245;VK Ersatz Einsatzleitwagen;480000.0;;480000.0;;;;285
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;5060.00;Mobilien;IPR0246;VK Ausbildungscontainer;280000.0;;280000.0;;;;285
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;5060.00;Mobilien;IPR0302;VK Betriebseinrichtung Gemeinsames Ausbildungszentrum (GAZ) Beringen;620000.0;;;;;;285
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;5090.00;Übrige Sachanlagen;IPR0244;VK Ausbildungsplatz AZ Beringen;250000.0;;250000.0;;;;285
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;5090.00;Übrige Sachanlagen;IPR0244-1;Zusatzkredit VK Ausbildungsplatz AZ Beringen;100000.0;;;;;;285
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;5040.00;Hochbauten;IPR0164;VK Ausbau Schutzanlage Kiesgrube zum geschützten KFO Führungsstandort (Phase I);250000.0;;265000.0;;;;286
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;5060.00;Mobilien;IPR0164;VK Ausbau Schutzanlage Kiesgrube zum geschützten KFO Führungsstandort (Phase I);172000.0;;172000.0;;;;286
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;5060.00;Mobilien;IPR0253;VK Notrufsäulen und Montagearbeiten;;;;;102212.95;;286
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;6300.00;Bund;IPR0164;VK Ausbau Schutzanlage Kiesgrube zum geschützten KFO Führungsstandort (Phase I);;106500.0;;106500.0;;;286
25;Finanzdepartement;2598;;2598.7256;Brandschutzfonds;5620.00;Gemeinden und Gemeindezweckverbände;IPR0175;Investitionsbeiträge an Fahrzeuge;1050000.0;;350000.0;;;;286
30;Gerichte;3010;Obergericht;;;5060.00;Mobilien;ITP5027-1;VK Zusatzkredit Technische Anpassung KG-Gerichtssäle (eJustiz);70000.0;;;;;;287
30;Gerichte;3010;Obergericht;;;5200.00;Software;ITP5025;VK Umstellung auf Tribuna V4 (Upgrade);292900.0;;292900.0;;;;287
30;Gerichte;3030;Kantonsgericht;;;5060.00;Mobilien;ITP5027;VK Technische Anpassung KG-Gerichtssäle (eJustiz);172000.0;;102000.0;;;;287
30;Gerichte;3030;Kantonsgericht;;;5060.00;Mobilien;ITP5027-1;VK Zusatzkredit Technische Anpassung KG-Gerichtssäle (eJustiz);250000.0;;;;;;287
30;Gerichte;3030;Kantonsgericht;;;5200.00;Software;ITP5028;VK Juristische Fachapplikation «KG SB»;555365.0;;;;277852.63;;287
