departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;budget_2027;budget_2026;rechnung_2025;abweichung;prozent;kommentar;seite
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;4893.00;Entnahmen aus Vorfinanzierungen des EK;-115500.0;-115500.0;-115500.0;;;;177
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;4980.00;Übertragungen;-5351900.0;-5270200.0;-4568580.0;-81700.0;1.55;;177
23;Baudepartement;2326;Wasserbau;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;745800.0;781400.0;649306.65;-35600.0;-4.56;Basis: Lohnliste Personalamt.;177
23;Baudepartement;2326;Wasserbau;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-5281.45;;;;177
23;Baudepartement;2326;Wasserbau;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;48500.0;49300.0;40596.75;-800.0;-1.62;;177
23;Baudepartement;2326;Wasserbau;;;3052.00;AG-Beiträge an Pensionskassen;82800.0;108500.0;87651.05;-25700.0;-23.69;Basis: Lohnliste Personalamt.;177
23;Baudepartement;2326;Wasserbau;;;3053.00;AG-Beiträge an Unfallversicherungen;7500.0;6900.0;3852.1;600.0;8.7;;178
23;Baudepartement;2326;Wasserbau;;;3054.00;AG-Beiträge an Familienzulagekassen;9800.0;9900.0;8152.75;-100.0;-1.01;;178
23;Baudepartement;2326;Wasserbau;;;3059.10;AG-Beiträge Sozialfonds;600.0;600.0;490.25;;;;178
23;Baudepartement;2326;Wasserbau;;;3099.00;Übriger Personalaufwand;2000.0;2000.0;480.0;;;;178
23;Baudepartement;2326;Wasserbau;;;3100.00;Büromaterial;;;40.0;;;;178
23;Baudepartement;2326;Wasserbau;;;3101.00;Betriebs- und Verbrauchsmaterial;200.0;1000.0;175.4;-800.0;-80.0;;178
23;Baudepartement;2326;Wasserbau;;;3103.00;Fachliteratur, Zeitschriften;600.0;1000.0;595.28;-400.0;-40.0;;178
23;Baudepartement;2326;Wasserbau;;;3111.00;Maschinen, Geräte und Fahrzeuge;1800.0;1000.0;1785.0;800.0;80.0;;178
23;Baudepartement;2326;Wasserbau;;;3113.00;Hardware;2500.0;3000.0;2458.55;-500.0;-16.67;;178
23;Baudepartement;2326;Wasserbau;;;3130.00;Dienstleistungen Dritter;9800.0;10000.0;9834.45;-200.0;-2.0;;178
23;Baudepartement;2326;Wasserbau;;;3131.00;Planungen und Projektierungen Dritter;370000.0;620000.0;120331.1;-250000.0;-40.32;Überarbeitung Gefahrenkarte (Fr. 200'000), Projektentwicklungen Hochwasserschutz und Revitalisierungen an Rhein, Biber und Wutach (Fr. 70'000), Grundlagenstudien Grundwasser und Naturgefahren (Fr. 100'000).;178
23;Baudepartement;2326;Wasserbau;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;165700.0;300000.0;185128.28;-134300.0;-44.77;Planung Heimfall Rheinfallkraftwerk Neuhausen.;178
23;Baudepartement;2326;Wasserbau;;;3133.00;Informatik-Nutzungsaufwand;34800.0;29300.0;29531.1;5500.0;18.77;;178
23;Baudepartement;2326;Wasserbau;;;3134.00;Sachversicherungsprämien;800.0;1000.0;779.82;-200.0;-20.0;;178
23;Baudepartement;2326;Wasserbau;;;3137.00;Steuern und Abgaben;13500.0;11000.0;13474.15;2500.0;22.73;;178
23;Baudepartement;2326;Wasserbau;;;3142.00;Unterhalt Wasserbau;400000.0;820000.0;206560.48;-420000.0;-51.22;Basis Rechnung 2025: geringerer Unterhaltsaufwand wie im Vorjahr.;178
23;Baudepartement;2326;Wasserbau;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;;3000.0;;-3000.0;-100.0;;178
23;Baudepartement;2326;Wasserbau;;;3158.00;Unterhalt immaterielle Anlagen;;4600.0;;-4600.0;-100.0;;178
23;Baudepartement;2326;Wasserbau;;;3161.00;Mieten, Benützungskosten Anlagen;;8000.0;;-8000.0;-100.0;;178
23;Baudepartement;2326;Wasserbau;;;3170.00;Reisekosten und Spesen;5400.0;3000.0;5380.6;2400.0;80.0;;178
23;Baudepartement;2326;Wasserbau;;;3199.00;Übriger Betriebsaufwand;5100.0;1000.0;5060.0;4100.0;410.0;;178
23;Baudepartement;2326;Wasserbau;;;3300.10;Planmässige Abschreibungen Tiefbauten;3000.0;3000.0;2979.0;;;;178
23;Baudepartement;2326;Wasserbau;;;3630.00;Beiträge an den Bund;35000.0;35000.0;22591.55;;;;178
23;Baudepartement;2326;Wasserbau;;;3632.10;Beiträge an innerkantonale Gemeinden und Gemeindezweckverbände;360000.0;360000.0;-41551.91;;;;178
23;Baudepartement;2326;Wasserbau;;;3660.20;Planmässige Abschreibungen Invest.beiträge an Gemeinden;11200.0;11200.0;11153.0;;;;178
23;Baudepartement;2326;Wasserbau;;;3702.10;Durchlaufende Beiträge an Gemeinden und Gemeindezweckverbände;885000.0;885000.0;851143.68;;;;179
23;Baudepartement;2326;Wasserbau;;;3910.00;IV Dienstleistungen;50000.0;50000.0;65816.28;;;;179
23;Baudepartement;2326;Wasserbau;;;4120.00;Konzessionen;-4543000.0;-4543000.0;-3965608.81;;;;179
23;Baudepartement;2326;Wasserbau;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;;;-7471.1;;;;179
23;Baudepartement;2326;Wasserbau;;;4309.00;Übrige betriebliche Erträge;-8600.0;-8600.0;-2206.8;;;;179
23;Baudepartement;2326;Wasserbau;;;4470.00;Pacht- und Mietzinse Liegenschaften VV;-7200.0;-7200.0;-7077.0;;;;179
23;Baudepartement;2326;Wasserbau;;;4610.00;Entschädigungen vom Bund;-2100.0;-32100.0;;30000.0;-93.46;Keine Leistungen für den Bund geplant.;179
23;Baudepartement;2326;Wasserbau;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-212000.0;-225000.0;-212022.05;13000.0;-5.78;;179
23;Baudepartement;2326;Wasserbau;;;4700.00;Durchlaufende Beiträge vom Bund;-885000.0;-885000.0;-851143.68;;;;179
23;Baudepartement;2326;Wasserbau;;;4930.00;IV Betriebs- und Verwaltungskosten;-58000.0;-58000.0;-62110.77;;;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;2422900.0;2438500.0;2413659.9;-15600.0;-0.64;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-3277.1;;;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;157500.0;158500.0;156174.3;-1000.0;-0.63;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3052.00;AG-Beiträge an Pensionskassen;268900.0;325800.0;325233.15;-56900.0;-17.46;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3053.00;AG-Beiträge an Unfallversicherungen;36900.0;38100.0;22426.65;-1200.0;-3.15;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3054.00;AG-Beiträge an Familienzulagekassen;29100.0;31700.0;31287.6;-2600.0;-8.2;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3059.10;AG-Beiträge Sozialfonds;1900.0;1900.0;1905.1;;;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3099.00;Übriger Personalaufwand;2500.0;2500.0;7269.8;;;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3100.00;Büromaterial;7100.0;9000.0;7053.43;-1900.0;-21.11;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3101.00;Betriebs- und Verbrauchsmaterial;400.0;1000.0;374.75;-600.0;-60.0;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3102.00;Drucksachen, Publikationen;5700.0;3000.0;5737.2;2700.0;90.0;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3103.00;Fachliteratur, Zeitschriften;4500.0;4500.0;3579.35;;;;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3111.00;Maschinen, Geräte und Fahrzeuge;49100.0;20000.0;49120.76;29100.0;145.5;Beschaffung eines zusätzlichen Elektrofahrzeugs zur Deckung des gestiegenen Bedarfs an dienstlichen Fahrten. Aufgrund der Zunahme von Aussenstandorten müssen Mitarbeitende des Hochbauamts vermehrt private Fahrzeuge für dienstliche Einsätze nutzen.;179
23;Baudepartement;2330;Verwaltung (Hochbau);;;3112.00;Kleider, Wäsche, Vorhänge;5000.0;5000.0;6104.15;;;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3113.00;Hardware;9000.0;9000.0;9020.7;;;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3118.00;Immaterielle Anlagen;3000.0;3000.0;9256.3;;;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3130.00;Dienstleistungen Dritter;12700.0;12700.0;14801.75;;;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3133.00;Informatik-Nutzungsaufwand;135500.0;117600.0;113318.95;17900.0;15.22;Die Kosten für die Anmietung der Drucker werden neu über das Konto 2330.3133.00 verbucht. Bisher erfolgte die Verbuchung über das Konto 2330.3161.00. Zudem mussten im Hinblick auf die Einführung von Microsoft 365 ältere Notebooks und Mini-PCs durch neue Notebooks ersetzt werden.;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;;;367.8;;;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3158.00;Unterhalt immaterielle Anlagen;35200.0;33500.0;33599.43;1700.0;5.07;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3161.00;Mieten, Benützungskosten Anlagen;;11600.0;;-11600.0;-100.0;Die Kosten für die Anmietung der Drucker werden neu zentral durch die Informatik Schaffhausen verrechnet und auf dem Konto 2330.3133.00 ausgewiesen.;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3170.00;Reisekosten und Spesen;5200.0;2000.0;5224.4;3200.0;160.0;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;3199.00;Übriger Betriebsaufwand;1400.0;3000.0;1405.45;-1600.0;-53.33;;180
23;Baudepartement;2330;Verwaltung (Hochbau);;;4910.00;IV Dienstleistungen;-110000.0;-115000.0;-105782.24;5000.0;-4.35;;180
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3101.00;Betriebs- und Verbrauchsmaterial;125000.0;125000.0;167172.65;;;;180
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3110.00;Büromöbel und -geräte;424500.0;300000.0;424495.33;124500.0;41.5;Infolge der Einführung von Justitia 4.0 sind Anpassungen der Infrastruktur des Kantonsgerichts erforderlich. Das Mobiliar der Gerichtssäle und Nebenräume muss teilweise ersetzt und aufgrund angepasster Prozessabläufe ergänzt werden. Die Audio- und Videotechnik wird künftig in das Mobiliar integriert, weshalb entsprechende Neuanschaffungen erforderlich sind.;180
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3111.00;Maschinen, Geräte und Fahrzeuge;;;422.85;;;;180
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3113.00;Hardware;10000.0;20000.0;22393.1;-10000.0;-50.0;Die Präsentationstechnik für Sitzungszimmer wird neu über den Produktekatalog der Informatik Schaffhausen beschafft. Die bisher durch das Hochbauamt budgetierten Aufwendungen für die Ausstattung von Sitzungszimmern entfallen deshalb.;181
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3119.00;Übrige nicht aktivierbare Anlagen;;;81075.0;;;;181
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3120.00;Ver- und Entsorgung Liegenschaften VV;1381400.0;1650000.0;1381395.23;-268600.0;-16.28;Infolge der durchschnittlichen Verbrauchswerte der vergangenen Jahre wird bei den Strom- und Heizkosten von einem tieferen Aufwand ausgegangen als im Vorjahr budgetiert.;181
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3130.00;Dienstleistungen Dritter;813400.0;900000.0;813438.24;-86600.0;-9.62;Der Aufwand umfasst insbesondere die Unterhaltsreinigung der Verwaltungsliegenschaften (Fr. 500'000), die Digitalisierung von Gebäudeaufnahmen und CAD- Grundlagen (Fr. 70'000) sowie externe Planungs- und Beratungsleistungen (Fr. 100'000). Zusätzlich sind Mittel für administrative Unterstützungsleistungen und weitere betriebliche Dienstleistungen vorgesehen.;181
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3131.00;Planungen und Projektierungen Dritter;913500.0;955000.0;404518.31;-41500.0;-4.35;Der Aufwand umfasst insbesondere allgemeine Planungsarbeiten (Fr. 290'000), Projekte der Gebietsentwicklung und Architektur (Fr. 150'000), Studien und Vorprojekte für den Ersatz von Wärmeerzeugungen (Fr. 80'000) sowie die Studie und das Ausschreibungsverfahren für die Liegenschaft Krebsbachstrasse (Fr. 100'000). Zusätzlich beinhaltet das Budget weitere Vorprojekte und fachliche Unterstützungsleistungen.;181
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;160000.0;250000.0;163118.7;-90000.0;-36.0;Der Aufwand umfasst insbesondere die Überarbeitung der Erdbebenberichte für kantonale Liegenschaften (Fr. 100'000) sowie externe Fachberatungen, Gutachten und Expertisen. Weitere Aufwendungen entfallen auf Studien und rechtliche Abklärungen.;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3133.00;Informatik-Nutzungsaufwand;92400.0;88600.0;88403.9;3800.0;4.29;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3134.00;Sachversicherungsprämien;135000.0;135000.0;150953.15;;;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3140.00;Unterhalt Grundstücke;239200.0;280000.0;239187.25;-40800.0;-14.57;Aufgrund der Erfahrungswerte der vergangenen zwei Jahre wurde das Budget für den Unterhalt der Grundstücke rund um die kantonalen Liegenschaften an den effektiven Bedarf von rund Fr. 240'000 angepasst.;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3143.00;Unterhalt übrige Tiefbauten;100000.0;100000.0;192422.35;;;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3144.00;Unterhalt Hochbauten, Gebäude;5000000.0;3950000.0;5019616.59;1050000.0;26.58;Für die Werterhaltung und den zeitgemässen Unterhalt der kantonalen Liegenschaften sind Mittel für Instandsetzungen, Wartungen, Inspektionen und Verbesserungen eingestellt. Diese umfassen Fr. 1,95 Mio. für Verwaltungsliegenschaften, Fr. 1,66 Mio. für die BBZ und die Kantonsschule, Fr. 400'000 für die Liegenschaften des Sozialamts sowie Fr. 940'000 für weitere kantonale Liegenschaften.;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3150.00;Unterhalt Büromöbel und -geräte;10300.0;10000.0;10307.68;300.0;3.0;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;900.0;6000.0;894.05;-5100.0;-85.0;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3160.00;Mieten und Pachten Liegenschaften;2123400.0;2142300.0;2123375.76;-18900.0;-0.88;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3300.10;Planmässige Abschreibungen Tiefbauten;6700.0;6700.0;6667.0;;;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3300.40;Planmässige Abschreibungen Hochbauten;5019900.0;4608400.0;4092352.0;411500.0;8.93;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3300.60;Planmässige Abschreibungen Mobilien;125400.0;125400.0;77437.0;;;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3301.40;Ausserplanmässige Abschreibungen Hochbauten;;;183999.0;;;;182
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3499.00;Übriger Finanzaufwand;;;39.11;;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3900.00;IV Material- und Warenbezüge;2000.0;2000.0;2371.55;;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;3910.00;IV Dienstleistungen;10000.0;15000.0;23196.85;-5000.0;-33.33;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-75000.0;-75000.0;-96649.8;;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4391.00;Aufwertungen VV;;;-7250000.0;;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4470.00;Pacht- und Mietzinse Liegenschaften VV;-1710000.0;-880000.0;-626483.5;-830000.0;94.32;Die höheren Erträge resultieren aus dem Baurechtsvertrag mit den Spitälern Schaffhausen sowie aus Mieterträgen der Pädagogischen Hochschule im Kammgarn.;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4472.00;Vergütung für Benützungen Liegenschaften VV;;;-10475.0;;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4610.00;Entschädigungen vom Bund;-160000.0;-220000.0;-160000.0;60000.0;-27.27;Die Erträge aus der Pauschalvereinbarung mit dem ASTRA für die Bewirtschaftung der Mietflächen durch das Hochbauamt fallen tiefer aus als ursprünglich budgetiert. Das Budget 2027 wurde entsprechend angepasst.;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4893.00;Entnahmen aus Vorfinanzierungen des EK;-73400.0;-73400.0;-73438.0;;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4910.00;IV Dienstleistungen;-2500.0;;-2884.0;-2500.0;;;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4920.00;IV Pacht, Mieten, Benützungskosten;-205000.0;-154000.0;-201607.8;-51000.0;33.12;Höhere Erträge aus der jährlichen Umbuchung der Fremdvermietung des Sozialamts.;183
23;Baudepartement;2332;Liegenschaften Verwaltungsvermögen;;;4930.00;IV Betriebs- und Verwaltungskosten;-80000.0;-80000.0;-98549.45;;;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;3131.00;Planungen und Projektierungen Dritter;150000.0;450000.0;;-300000.0;-66.67;Aufwendungen für die Übernahme der Projektträgerschaft der «Entwicklung Parzelle Beringen GB-Nr. 3381» im Rahmen eines Pilotprojekts zur Arbeitszonenbewirtschaftung.;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;3411.00;Realisierte Verluste auf Sach- und immateriellen Anlagen FV;;;76.99;;;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;3430.00;Baulicher Unterhalt Liegenschaften FV;170000.0;170000.0;341748.61;;;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;3431.00;Nicht baulicher Unterhalt Liegenschaften FV;40000.0;40000.0;54352.44;;;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;3439.00;Übriger Liegenschaftsaufwand FV;270000.0;270000.0;72640.64;;;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;3441.00;Wertberichtigung Sach- und immaterielle Anlagen FV;;;570000.0;;;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-270000.0;-265000.0;-259452.91;-5000.0;1.89;;183
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;4411.00;Gewinne aus Verkäufen von Grundstücken FV;;;-198.99;;;;184
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;4430.00;Pacht- und Mietzinse Liegenschaften FV;-900000.0;-900000.0;-834555.61;;;;184
23;Baudepartement;2333;Liegenschaften Finanzvermögen;;;4896.00;Entnahmen aus Neubewertungsreserven;;;-570000.0;;;;184
23;Baudepartement;2337;Archäologie;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1381800.0;1682200.0;1746664.95;-300400.0;-17.86;Die Lohnkosten fallen in Abhängigkeit von projektierten Rettungsgrabungen von Jahr zu Jahr unterschiedlich hoch aus. Für das Jahr 2027 sind keine projektierten grossen Rettungsgrabungen angekündigt. Die übrigen geplanten Massnahmen können mit dem 2026 aufgestockten Personal bewältigt werden.;184
23;Baudepartement;2337;Archäologie;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-21810.0;;;;184
23;Baudepartement;2337;Archäologie;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;89800.0;109300.0;113368.45;-19500.0;-17.84;;184
23;Baudepartement;2337;Archäologie;;;3052.00;AG-Beiträge an Pensionskassen;153400.0;224700.0;200005.5;-71300.0;-31.73;;184
23;Baudepartement;2337;Archäologie;;;3053.00;AG-Beiträge an Unfallversicherungen;21000.0;20800.0;21572.9;200.0;0.96;;184
23;Baudepartement;2337;Archäologie;;;3054.00;AG-Beiträge an Familienzulagekassen;16600.0;21900.0;22677.5;-5300.0;-24.2;;184
23;Baudepartement;2337;Archäologie;;;3059.10;AG-Beiträge Sozialfonds;1100.0;1300.0;1391.1;-200.0;-15.38;;184
23;Baudepartement;2337;Archäologie;;;3099.00;Übriger Personalaufwand;1500.0;1500.0;3646.0;;;;184
23;Baudepartement;2337;Archäologie;;;3100.00;Büromaterial;3500.0;4700.0;2232.85;-1200.0;-25.53;;184
23;Baudepartement;2337;Archäologie;;;3101.00;Betriebs- und Verbrauchsmaterial;6000.0;8500.0;26783.09;-2500.0;-29.41;;184
23;Baudepartement;2337;Archäologie;;;3102.00;Drucksachen, Publikationen;500.0;1000.0;474.7;-500.0;-50.0;;184
23;Baudepartement;2337;Archäologie;;;3103.00;Fachliteratur, Zeitschriften;1400.0;1500.0;1435.59;-100.0;-6.67;;184
23;Baudepartement;2337;Archäologie;;;3111.00;Maschinen, Geräte und Fahrzeuge;9600.0;15000.0;9586.95;-5400.0;-36.0;;184
23;Baudepartement;2337;Archäologie;;;3112.00;Kleider, Wäsche, Vorhänge;2500.0;2500.0;698.9;;;;184
23;Baudepartement;2337;Archäologie;;;3113.00;Hardware;7400.0;4700.0;7434.2;2700.0;57.45;;184
23;Baudepartement;2337;Archäologie;;;3118.00;Immaterielle Anlagen;5400.0;4500.0;5435.14;900.0;20.0;;184
23;Baudepartement;2337;Archäologie;;;3130.00;Dienstleistungen Dritter;398400.0;532300.0;403787.32;-133900.0;-25.15;Aufträge an Dritte fallen in Abhängigkeit von projektierten Rettungsgrabungen von Jahr zu Jahr unterschiedlich aus.;184
23;Baudepartement;2337;Archäologie;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;;1000.0;;-1000.0;-100.0;;185
23;Baudepartement;2337;Archäologie;;;3133.00;Informatik-Nutzungsaufwand;109900.0;104200.0;90290.25;5700.0;5.47;;185
23;Baudepartement;2337;Archäologie;;;3134.00;Sachversicherungsprämien;200.0;200.0;166.02;;;;185
23;Baudepartement;2337;Archäologie;;;3137.00;Steuern und Abgaben;6300.0;;6337.12;6300.0;;;185
23;Baudepartement;2337;Archäologie;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;4000.0;10000.0;4036.29;-6000.0;-60.0;;185
23;Baudepartement;2337;Archäologie;;;3153.00;Informatik-Unterhalt (Hardware);500.0;500.0;5249.05;;;;185
23;Baudepartement;2337;Archäologie;;;3158.00;Unterhalt immaterielle Anlagen;5500.0;5500.0;4759.1;;;;185
23;Baudepartement;2337;Archäologie;;;3160.00;Mieten und Pachten Liegenschaften;23700.0;23200.0;23167.45;500.0;2.16;;185
23;Baudepartement;2337;Archäologie;;;3161.00;Mieten, Benützungskosten Anlagen;9500.0;28500.0;52987.25;-19000.0;-66.67;Für das Jahr 2027 sind keine grossen projektierten Rettungsgrabungen angekündigt. Entsprechend geringer fallen die Kosten für die Miete von Grabungsinfrastruktur aus.;185
23;Baudepartement;2337;Archäologie;;;3170.00;Reisekosten und Spesen;6700.0;5000.0;27926.3;1700.0;34.0;;185
23;Baudepartement;2337;Archäologie;;;3910.00;IV Dienstleistungen;500.0;500.0;2456.2;;;;185
23;Baudepartement;2337;Archäologie;;;4250.00;Verkäufe;-2000.0;-2000.0;-1003.0;;;;185
23;Baudepartement;2337;Archäologie;;;4632.10;Laufende Betriebsbeiträge von innerkantonalen Gemeinden und Gemeindezweckverbände;;-35500.0;-272129.6;35500.0;-100.0;Für das Jahr 2027 sind keine projektierten grossen Rettungsgrabungen angekündigt, für welche Beiträge von Gemeinden budgetiert werden könnten.;185
23;Baudepartement;2337;Archäologie;;;4636.00;Beiträge von privaten Organisationen ohne Erwerbszweck;-250300.0;-219000.0;-51460.65;-31300.0;14.29;Die Einnahmen entsprechen den budgetierten Ausgaben für den Verpflichtungskredit «EPR116» Publikation römisches Kastell und Gräberfeld Stein am Rhein.;185
23;Baudepartement;2338;Denkmalpflege;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;804000.0;685900.0;657299.2;118100.0;17.22;Enthält Lohnkosten von Verpflichtungskredit Revision Ortsbilder «EPR0135» Fr. 57'000. Enthält Lohnkosten neue Projektleiterstelle Innere Verdichtung und Neubauplanungen im Ortskern sowie Denkmalpflege Fr. 115'000.;186
23;Baudepartement;2338;Denkmalpflege;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;52300.0;44600.0;42418.55;7700.0;17.26;;186
23;Baudepartement;2338;Denkmalpflege;;;3052.00;AG-Beiträge an Pensionskassen;89200.0;91600.0;90577.2;-2400.0;-2.62;;186
23;Baudepartement;2338;Denkmalpflege;;;3053.00;AG-Beiträge an Unfallversicherungen;8400.0;9700.0;7463.25;-1300.0;-13.4;;186
23;Baudepartement;2338;Denkmalpflege;;;3054.00;AG-Beiträge an Familienzulagekassen;9700.0;8900.0;8544.75;800.0;8.99;;186
23;Baudepartement;2338;Denkmalpflege;;;3059.10;AG-Beiträge Sozialfonds;600.0;500.0;503.4;100.0;20.0;;186
23;Baudepartement;2338;Denkmalpflege;;;3090.00;Aus- und Weiterbildung des eigenen Personals;;;4107.0;;;;186
23;Baudepartement;2338;Denkmalpflege;;;3091.00;Personalwerbung;500.0;500.0;;;;;186
23;Baudepartement;2338;Denkmalpflege;;;3099.00;Übriger Personalaufwand;1500.0;1500.0;2702.0;;;;186
23;Baudepartement;2338;Denkmalpflege;;;3100.00;Büromaterial;2600.0;5000.0;2604.21;-2400.0;-48.0;;186
23;Baudepartement;2338;Denkmalpflege;;;3102.00;Drucksachen, Publikationen;4600.0;4000.0;4648.95;600.0;15.0;;186
23;Baudepartement;2338;Denkmalpflege;;;3103.00;Fachliteratur, Zeitschriften;2600.0;2500.0;2562.74;100.0;4.0;;186
23;Baudepartement;2338;Denkmalpflege;;;3111.00;Maschinen, Geräte und Fahrzeuge;400.0;2500.0;363.2;-2100.0;-84.0;;186
23;Baudepartement;2338;Denkmalpflege;;;3113.00;Hardware;2200.0;2500.0;2155.75;-300.0;-12.0;;186
23;Baudepartement;2338;Denkmalpflege;;;3118.00;Immaterielle Anlagen;44000.0;13000.0;6323.85;31000.0;238.46;Noch nicht verwendete Gelder Verpflichtungskredit «ITP0094». Verschiebung aufgrund Rolloutprogramm GEVER-System CMI.;186
23;Baudepartement;2338;Denkmalpflege;;;3130.00;Dienstleistungen Dritter;183900.0;185000.0;173892.13;-1100.0;-0.59;;186
23;Baudepartement;2338;Denkmalpflege;;;3133.00;Informatik-Nutzungsaufwand;160500.0;153800.0;102815.9;6700.0;4.36;;186
