departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;rechnung_2025;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3118.00;Immaterielle Anlagen;;1500.0;;-1500.0;-100.0;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3120.00;Ver- und Entsorgung Liegenschaften VV;4003.4;2300.0;2400.25;1703.4;74.06;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3130.00;Dienstleistungen Dritter;9385.76;19500.0;8558.64;-10114.24;-51.87;Die budgetierte externe Prüfung des;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;36616.05;10000.0;36390.78;26616.05;266.16;Eine ursprünglich 2023 budgetierte;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3133.00;Informatik-Nutzungsaufwand;48070.5;46600.0;45199.3;1470.5;3.16;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3134.00;Sachversicherungsprämien;7372.6;8000.0;7970.4;-627.4;-7.84;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3158.00;Unterhalt immaterielle Anlagen;15557.68;18000.0;17453.76;-2442.32;-13.57;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3160.00;Mieten und Pachten Liegenschaften;37666.8;36400.0;37666.8;1266.8;3.48;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3161.00;Mieten, Benützungskosten Anlagen;;8000.0;5285.6;-8000.0;-100.0;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3170.00;Reisekosten und Spesen;5363.45;5000.0;6330.25;363.45;7.27;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;3910.00;IV Dienstleistungen;7069.3;3000.0;4624.15;4069.3;135.64;;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;4240.00;Benützungsgebühren und Dienstleistungen;-76823.95;-33000.0;-64899.55;-43823.95;132.8;Überschreitung infolge von;320
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;4610.00;Entschädigungen vom Bund;-7500.0;-32500.0;-7500.0;25000.0;-76.92;Unterschreitungen infolge von;321
25;Finanzdepartement;2520;Finanzkontrolle von Kanton und Stadt;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-455642.05;-449700.0;-457180.8;-5942.05;1.32;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1476991.1;1460200.0;1465947.9;16791.1;1.15;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-1101.0;;-11678.45;-1101.0;;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;93274.85;94900.0;91413.25;-1625.15;-1.71;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3052.00;AG-Beiträge an Pensionskassen;175622.45;195000.0;198329.5;-19377.55;-9.94;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3053.00;AG-Beiträge an Unfallversicherungen;7660.75;7900.0;7526.9;-239.25;-3.03;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3054.00;AG-Beiträge an Familienzulagekassen;18928.45;19000.0;18712.5;-71.55;-0.38;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3059.10;AG-Beiträge Sozialfonds;1065.6;1100.0;993.2;-34.4;-3.13;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3064.00;Überbrückungsrenten;20744.0;;-2001.0;20744.0;;Der vorzeitige Übertritt in den;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3090.00;Aus- und Weiterbildung des eigenen Personals;6444.5;12200.0;6344.4;-5755.5;-47.18;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3099.00;Übriger Personalaufwand;9397.4;4400.0;4330.0;4997.4;113.58;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3100.00;Büromaterial;5195.95;6700.0;7058.09;-1504.05;-22.45;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3103.00;Fachliteratur, Zeitschriften;275.2;600.0;522.4;-324.8;-54.13;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3110.00;Büromöbel und -geräte;5082.85;;;5082.85;;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3113.00;Hardware;114.0;600.0;2196.0;-486.0;-81.0;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3118.00;Immaterielle Anlagen;;;-15437.25;;;;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3130.00;Dienstleistungen Dritter;147108.49;114800.0;132918.99;32308.49;28.14;Budgetabweichung aufgrund einer;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3133.00;Informatik-Nutzungsaufwand;281740.85;323600.0;270460.08;-41859.15;-12.94;Die Budgetunterschreitung ist im;321
25;Finanzdepartement;2522;Finanzverwaltung;;;3134.00;Sachversicherungsprämien;450.0;500.0;500.0;-50.0;-10.0;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3150.00;Unterhalt Büromöbel und -geräte;;;757.8;;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3153.00;Informatik-Unterhalt (Hardware);578.88;;;578.88;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3158.00;Unterhalt immaterielle Anlagen Für in den Vorjahren;-10100.0;10200.0;20181.8;-20300.0;-199.02;nicht;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3161.00;Mieten, Benützungskosten Anlagen;;;10334.55;;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3170.00;Reisekosten und Spesen;2340.85;800.0;1074.95;1540.85;192.61;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3199.00;Übriger Betriebsaufwand;;;7296.05;;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3400.00;Verzinsung laufende Verbindlichkeiten;;;751.0;;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3499.00;Übriger Finanzaufwand Kontoführungsgebühren;26813.84;;;26813.84;;und Spesen;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3910.00;IV Dienstleistungen;764.5;;180.0;764.5;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;3910.10;IV Betreibungskosten;146796.65;145000.0;152765.55;1796.65;1.24;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;4210.00;Gebühren für Amtshandlungen;;;-200.0;;;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;4240.00;Benützungsgebühren und Dienstleistungen Der Verwaltungskostenbeitrag;-12000.0;;-20152.85;-12000.0;;der;322
25;Finanzdepartement;2522;Finanzverwaltung;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-87853.42;-80000.0;-86304.25;-7853.42;9.82;;322
25;Finanzdepartement;2522;Finanzverwaltung;;;4290.00;Übrige Entgelte;-117932.84;-130000.0;-129685.5;12067.16;-9.28;;323
25;Finanzdepartement;2522;Finanzverwaltung;;;4614.00;Entschädigungen von öffentlichen Unternehmungen;;-25000.0;;25000.0;-100.0;Der Verwaltungskostenbeitrag der;323
25;Finanzdepartement;2522;Finanzverwaltung;;;4910.00;IV Dienstleistungen;-1514.5;;-3382.7;-1514.5;;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;6429939.15;6352800.0;6107095.3;77139.15;1.21;Verschiedene längere unfall- und;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-18546.35;;-50560.1;-18546.35;;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;413428.5;412900.0;390245.15;528.5;0.13;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3052.00;AG-Beiträge an Pensionskassen;904006.45;848200.0;883941.3;55806.45;6.58;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3053.00;AG-Beiträge an Unfallversicherungen;33821.25;34300.0;32078.85;-478.75;-1.4;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3054.00;AG-Beiträge an Familienzulagekassen;83119.95;82600.0;78384.0;519.95;0.63;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3059.10;AG-Beiträge Sozialfonds;4959.75;5100.0;4693.45;-140.25;-2.75;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3064.00;Überbrückungsrenten;21546.0;;14622.0;21546.0;;Der vorzeitige Übertritt in den;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3090.00;Aus- und Weiterbildung des eigenen Personals;21791.61;58000.0;22847.17;-36208.39;-62.43;Aufgrund von krankheitsbedingten;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3091.00;Personalwerbung;;2000.0;;-2000.0;-100.0;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3099.00;Übriger Personalaufwand;18860.0;14000.0;8202.4;4860.0;34.71;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3100.00;Büromaterial;11495.86;15000.0;11200.55;-3504.14;-23.36;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3102.00;Drucksachen, Publikationen;230049.44;261200.0;238704.85;-31150.56;-11.93;Tiefere Verbrauchs-und Portokosten;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3103.00;Fachliteratur, Zeitschriften;7122.82;9000.0;9521.95;-1877.18;-20.86;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3110.00;Büromöbel und -geräte;;1000.0;;-1000.0;-100.0;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3113.00;Hardware;11221.15;7400.0;10330.3;3821.15;51.64;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3118.00;Immaterielle Anlagen;437798.74;435000.0;369717.62;2798.74;0.64;;323
25;Finanzdepartement;2524;Steuerverwaltung;;;3130.00;Dienstleistungen Dritter;111763.27;215400.0;188219.24;-103636.73;-48.11;Ursprünglich hier budgetierte IT-;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3131.00;Planungen und Projektierungen Dritter;33124.56;35000.0;35059.9;-1875.44;-5.36;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;;30000.0;42688.7;-30000.0;-100.0;In Sachen internationale;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3133.00;Informatik-Nutzungsaufwand;2021636.1;2155600.0;2092857.1;-133963.9;-6.21;Spar- und Effizienzbemühungen;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3153.00;Informatik-Unterhalt (Hardware);1157.77;3000.0;;-1842.23;-61.41;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3158.00;Unterhalt immaterielle Anlagen;505845.24;745000.0;522116.97;-239154.76;-32.1;Die Abteilung Informatik und;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3161.00;Mieten, Benützungskosten Anlagen;;78500.0;46347.0;-78500.0;-100.0;Ursprünglich hier budgetierte Kosten;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3170.00;Reisekosten und Spesen;22251.45;20000.0;15695.85;2251.45;11.26;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3199.00;Übriger Betriebsaufwand;20283.08;27000.0;1808.01;-6716.92;-24.88;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3300.60;Planmässige Abschreibungen Mobilien;723.05;700.0;724.0;23.05;3.29;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3320.00;Planmässige Abschreibungen immaterielle Anlagen;447652.48;588200.0;447653.0;-140547.52;-23.89;Die Abschreibungskosten fielen tiefer;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;280.0;300.0;280.0;-20.0;-6.67;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3900.00;IV Material- und Warenbezüge;;;356.25;;;;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3910.00;IV Dienstleistungen;34183.45;;30421.35;34183.45;;Kosten für notwendige Schätzungen;324
25;Finanzdepartement;2524;Steuerverwaltung;;;3910.10;IV Betreibungskosten;276716.7;250000.0;241232.1;26716.7;10.69;Die Rückerstattung der;324
25;Finanzdepartement;2524;Steuerverwaltung;;;4240.00;Benützungsgebühren und Dienstleistungen;-198.0;-700.0;-279.0;502.0;-71.71;Die Rückerstattung der;325
25;Finanzdepartement;2524;Steuerverwaltung;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-263649.68;-200000.0;-238368.59;-63649.68;31.82;Die Rückerstattung der;325
25;Finanzdepartement;2524;Steuerverwaltung;;;4290.00;Übrige Entgelte;-1948.8;;-2314.8;-1948.8;;;325
25;Finanzdepartement;2524;Steuerverwaltung;;;4463.00;Öffentliche Unternehmen als Aktiengesellschaft oder andere privatrechtliche Organisationsform;-398.5;;-13990.55;-398.5;;;325
25;Finanzdepartement;2524;Steuerverwaltung;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-1018081.8;-985000.0;-996938.2;-33081.8;3.36;Die Entschädigungen von;325
25;Finanzdepartement;2524;Steuerverwaltung;;;4613.00;Entschädigungen von öffentlichen Sozialversicherungen;-39452.0;-38000.0;-36071.0;-1452.0;3.82;;325
25;Finanzdepartement;2528;Salzregal;;;4100.00;Regalien;-8006.8;-8000.0;-7946.65;-6.8;0.09;;325
25;Finanzdepartement;2530;Parkplatzvermietung an Mitarbeitende;;;3137.00;Steuern und Abgaben;11428.23;9400.0;10025.47;2028.23;21.58;;325
25;Finanzdepartement;2530;Parkplatzvermietung an Mitarbeitende;;;3499.00;Übriger Finanzaufwand;56.21;;;56.21;;;325
25;Finanzdepartement;2530;Parkplatzvermietung an Mitarbeitende;;;4470.00;Pacht- und Mietzinse Liegenschaften VV;-215626.2;-178000.0;-189159.65;-37626.2;21.14;Zusätzliche Einnahmen aus;325
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;3419.00;Übrige realisierte Verluste aus Finanzvermögen;885.37;;404.01;885.37;;;325
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;3420.00;Kapitalbeschaffung und -verwaltung;32309.92;25600.0;38336.11;6709.92;26.21;;325
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;3440.00;Wertberichtigungen Finanzanlagen FV;27267.05;;-4211.64;27267.05;;Die Budgetüberschreitung resultiert;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;3499.00;Übriger Finanzaufwand;55149.19;51700.0;278833.3;3449.19;6.67;;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;3650.40;Wertberichtigungen Beteiligungen an öffentliche Unternehmungen;23424.0;;;23424.0;;Neubewertung und damit;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4391.00;Aufwertungen VV;-70000.0;;-70000.0;-70000.0;;Wertaufholung einer bestehenden;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4400.00;Zinsen flüssige Mittel;-57280.87;-470000.0;-855496.89;412719.13;-87.81;Das Zinsumfeld hat sich im Jahr 2025;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4401.10;Verzugszinsen;-1828.05;-2000.0;-6043.8;171.95;-8.6;;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4402.00;Zinsen Finanzanlagen;-2119221.24;-362500.0;-1871051.1;-1756721.24;484.61;Verstärkte Anlagentätigkeit (vgl.;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4419.10;Kursgewinne Fremdwährungen;-1044.86;;-75344.21;-1044.86;;;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4420.00;Dividenden;-701187.6;-1241900.0;-1022349.7;540712.4;-43.54;Geringere Dividende Elektrizitätswerk;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4429.00;Übriger Beteiligungsertrag;-8382.0;;;-8382.0;;;326
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4440.00;Wertberichtigungen übrige Finanzanlagen FV;-711442.04;;-763347.24;-711442.04;;Periodische Neubewertung der Aktien;327
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4451.00;Erträge aus Beteiligungen VV ohne öffentliche Unternehmungen;-498.0;-300.0;-298.0;-198.0;66.0;;327
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4461.00;Öffentliche Unternehmen der Kantone mit öffentlich- rechtlicher Rechtsform, Konkordate;-433312.5;-543800.0;-362500.0;110487.5;-20.32;Die Verzinsung des Dotationskapitals;327
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4463.00;Öffentliche Unternehmen als Aktiengesellschaft oder andere privatrechtliche Organisationsform;-52803084.28;-60000.0;-123860.0;-52743084.28;87905.14;Unvorhersehbar hohe;327
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4464.00;Schweizerische Nationalbank;-7515.0;;;-7515.0;;;327
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4895.00;Entnahmen aus Aufwert.reserve;-18000.0;;;-18000.0;;Entnahme aus der;327
25;Finanzdepartement;2532;Ertrag der Aktiv-Kapitalien;;;4940.00;IV Kalk. Zinsen und Finanzaufwand;;-300.0;-272.04;300.0;-100.0;;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3137.00;Steuern und Abgaben;9731.91;9700.0;9725.0;31.91;0.33;;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3180.00;Wertberichtigungen auf Forderungen;-3390000.0;;840000.0;-3390000.0;;Teilauflösung des bestehenden;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3400.00;Verzinsung laufende Verbindlichkeiten;;;3353.4;;;;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3401.00;Verzinsung Finanzverbindlichkeiten;510716.71;72400.0;197444.45;438316.71;605.41;Zinsaufwand für im Jahr 2025 neu;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3420.00;Kapitalbeschaffung und -verwaltung;51000.0;;;51000.0;;Angefallene Vergütungen im;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3499.00;Übriger Finanzaufwand;;;1102.65;;;;327
25;Finanzdepartement;2534;Verzinsung der Passiv-Kapitalien;;;3940.00;IV kalk. Zinsen und Finanzaufwand;157442.12;516100.0;337841.42;-358657.88;-69.49;;327
25;Finanzdepartement;2538;Direkte Abgaben;;;3180.00;Wertberichtigungen auf Forderungen;671966.85;;-357655.47;671966.85;;Die Wertberichtigung wird aufgrund;328
25;Finanzdepartement;2538;Direkte Abgaben;;;3181.00;Tatsächliche Forderungsverluste;2051456.3;2500000.0;2209808.38;-448543.7;-17.94;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;3409.10;Ausgleichszinsen positiv;1215750.82;200000.0;305316.07;1015750.82;507.88;Es erfolgte eine Anpassung der;328
25;Finanzdepartement;2538;Direkte Abgaben;;;3637.00;Beiträge an private Haushalte;5500000.5;5500000.0;5355200.05;0.5;;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4000.00;Einkommenssteuern natürliche Personen;-169412722.55;-162660400.0;-168298543.95;-6752322.55;4.15;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4001.00;Vermögenssteuer natürliche Personen;-26673518.6;-28100000.0;-25272124.4;1426481.4;-5.08;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4002.00;Quellensteuern natürliche Personen;-22920319.43;-21300000.0;-20061626.58;-1620319.43;7.61;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4008.00;Personensteuer;-1595715.65;-1530000.0;-1574928.75;-65715.65;4.3;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4010.00;Gewinnsteuern juristische Personen;-146448447.34;-165000000.0;-154062284.86;18551552.66;-11.24;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4011.00;Kapitalsteuern juristische Personen;-7356362.93;-6800000.0;-6420903.62;-556362.93;8.18;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4022.00;Vermögensgewinnsteuern;-9692785.35;-8800000.0;-7983534.95;-892785.35;10.15;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4270.00;Bussen;-746818.25;-700000.0;-595726.35;-46818.25;6.69;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4290.00;Übrige Entgelte;-208195.28;-150000.0;-310291.33;-58195.28;38.8;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4401.10;Verzugszinsen;-463069.5;-750000.0;-598345.85;286930.5;-38.26;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4401.20;Ausgleichzinsen negativ;-990250.1;-200000.0;-270380.85;-790250.1;395.13;;328
25;Finanzdepartement;2538;Direkte Abgaben;;;4894.00;Entnahme aus FIPOL;;;-12900000.0;;;;328
25;Finanzdepartement;2540;Erbschafts- und Schenkungssteuern;;;3181.00;Tatsächliche Forderungsverluste;;13500.0;91374.0;-13500.0;-100.0;Die tatsächlichen Forderungsverluste;329
25;Finanzdepartement;2540;Erbschafts- und Schenkungssteuern;;;3637.00;Beiträge an private Haushalte;;;324.0;;;;329
25;Finanzdepartement;2540;Erbschafts- und Schenkungssteuern;;;4024.00;Erbschafts- und Schenkungssteuern;-12325333.4;-7764500.0;-6962355.5;-4560833.4;58.74;Höhere Ertäge aus der Erbschafts-;329
25;Finanzdepartement;2542;Verkehrssteuer auf Motorfahrzeugen;;;3632.10;Beiträge an innerkantonale Gemeinden und Gemeindezweckverbände;5625436.8;5533300.0;5502673.37;92136.8;1.67;Die Gemeinden werden mit einem;329
25;Finanzdepartement;2542;Verkehrssteuer auf Motorfahrzeugen;;;3980.00;Übertragungen;11467329.6;11066700.0;11373638.13;400629.6;3.62;Der Strassenfonds wird mit einem;329
25;Finanzdepartement;2542;Verkehrssteuer auf Motorfahrzeugen;;;4030.00;Verkehrsabgaben;-17092766.4;-16600000.0;-16876311.5;-492766.4;2.97;Höhere Ertäge aus den;329
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;3631.00;Beiträge an Kantone und Konkordate;31000.0;31000.0;31000.0;;;;329
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;3930.10;IV Betriebs- und Verwaltungskosten Erhebungskosten des Strassenverkehrs- und Schifffahrtsamtes;26000.0;26000.0;26000.0;;;;329
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;3930.11;IV Betriebs- und Verwaltungskosten Zuscheidung an Wasserbau und Gewässerschutz;58000.0;58000.0;58000.0;;;;329
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;3930.12;IV Betriebs- und Verwaltungskosten Zuscheidung an Schaffhauser Polizei;38000.0;38000.0;38000.0;;;;329
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;3930.13;IV Betriebs- und Verwaltungskosten Zuscheidung an Forstbetriebe;4000.0;4000.0;4000.0;;;;330
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;3980.00;Übertragungen;26367.0;33000.0;29501.0;-6633.0;-20.1;;330
25;Finanzdepartement;2543;Verkehrssteuer auf Wasserfahrzeugen;;;4031.00;Schiffssteuer;-183367.0;-190000.0;-186501.0;6633.0;-3.49;;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;3180.00;Wertberichtigungen auf Forderungen;136459.95;;11690.36;136459.95;;Die Wertberichtigung wird aufgrund;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;3631.00;Beiträge an Kantone und Konkordate;180621.95;176400.0;191485.9;4221.95;2.39;;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;3632.10;Beiträge an innerkantonale Gemeinden und Gemeindezweckverbände;1246666.0;1215100.0;1225479.0;31566.0;2.6;Der Kantonsanteil am Ertrag der Eidg.;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;3632.16;Anteil der Gemeinden an Direkter Bundessteuer;13417567.0;10728000.0;10330966.0;2689567.0;25.07;Durch die Erhöhung des;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;3980.00;Übertragungen;5925147.55;5782600.0;6089189.1;142547.55;2.47;;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;4600.00;Anteil an Direkter Bundessteuer;-155642913.92;-145156000.0;-135492606.05;-10486913.92;7.22;Der Anteil des Kantons an der;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;4600.10;Anteil an Verrechnungssteuer;-7824857.0;-5804000.0;-8073043.0;-2020857.0;34.82;Der Anteil des Kantons an der;330
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;4600.50;Anteil am Ertrag der Eidg. Mineralölsteuer;-3702200.0;-3645300.0;-3748328.0;-56900.0;1.56;Der Ertrag des Bundes aus der Eidg.;331
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;4600.80;Anteil am Ertrag LSVA;-3612438.5;-3528800.0;-3829718.0;-83638.5;2.37;Der Anteil des Kantons an der;331
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;4600.91;Rückerstattung Mehrwertsteuer Büsingen;-538145.0;-440000.0;-502481.0;-98145.0;22.31;Die tatsächliche Rückerstattung der;331
25;Finanzdepartement;2544;Anteile an Abgaben und Erträgen des Bundes;;;4894.00;Entnahme aus FIPOL;-33100000.0;-33100000.0;;;;;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;3621.10;NFA Zahlungen an Ressourcenausgleich;5283633.0;5300000.0;;-16367.0;-0.31;Zum Budgetierungszeitpunkt sind;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;3621.11;NFA RST Ressourcenausgleich;;60200000.0;;-60200000.0;-100.0;Die budgetierte NFA-Rückstellung in;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;3621.40;NFA Zahlungen an Härteausgleich;591764.0;592000.0;650940.0;-236.0;-0.04;;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;3894.00;Einlagen in FIPOL;22900000.0;;71700000.0;22900000.0;;Die NFA-Zahlungen sind bis 2030;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4620.10;NFA Ressourcenausgleich Anteil Bund;;;-450.0;;;;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4620.20;NFA sozio-demografischer Ausgleich Bund;-83746.0;-84000.0;;254.0;-0.3;;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4620.90;NFA Übrige Massnahmen des Finanzausgleichs;;;-1910722.0;;;;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4621.10;NFA Ressourcenausgleich Anteil Kantone;;;-300.0;;;;331
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4894.00;Entnahme aus FIPOL;-5283633.0;-5300000.0;;16367.0;-0.31;Zum Budgetierungszeitpunkt sind;331
